Mod:Item:MetaData, Localized Name
warpdrive:hull.advanced.plain:0, Белый улучшенный корабельный корпус
warpdrive:hull.advanced.plain:1, Оранжевый улучшенный корабельный корпус
warpdrive:hull.advanced.plain:2, Пурпурный улучшенный корабельный корпус
warpdrive:hull.advanced.plain:3, Голубой улучшенный корабельный корпус
warpdrive:hull.advanced.plain:4, Желтый улучшенный корабельный корпус
warpdrive:hull.advanced.plain:5, Лаймовый улучшенный корабельный корпус
warpdrive:hull.advanced.plain:6, Розовый улучшенный корабельный корпус
warpdrive:hull.advanced.plain:7, Серый улучшенный корабельный корпус
warpdrive:hull.advanced.plain:8, Светло-серый улучшенный корабельный корпус
warpdrive:hull.advanced.plain:9, Бирюзовый улучшенный корабельный корпус
warpdrive:hull.advanced.plain:10, Фиолетовый улучшенный корабельный корпус
warpdrive:hull.advanced.plain:11, Синий улучшенный корабельный корпус
warpdrive:hull.advanced.plain:12, Коричневый улучшенный корабельный корпус
warpdrive:hull.advanced.plain:13, Зеленый улучшенный корабельный корпус
warpdrive:hull.advanced.plain:14, Красный улучшенный корабельный корпус
warpdrive:hull.advanced.plain:15, Черный улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:0, Белый улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:1, Оранжевый улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:2, Пурпурный улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:3, Голубой улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:4, Желтый улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:5, Лаймовый улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:6, Розовый улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:7, Серый улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:8, Светло-серый улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:9, Бирюзовый улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:10, Фиолетовый улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:11, Синий улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:12, Коричневый улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:13, Зеленый улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:14, Красный улучшенный корабельный корпус
warpdrive:hull.advanced.tiled:15, Черный улучшенный корабельный корпус
warpdrive:hull.advanced.glass:0, Белое улучшенное корабельное стекло
warpdrive:hull.advanced.glass:1, Оранжевое улучшенное корабельное стекло
warpdrive:hull.advanced.glass:2, Пурпурное улучшенное корабельное стекло
warpdrive:hull.advanced.glass:3, Голубое улучшенное корабельное стекло
warpdrive:hull.advanced.glass:4, Желтое улучшенное корабельное стекло
warpdrive:hull.advanced.glass:5, Лаймовое улучшенное корабельное стекло
warpdrive:hull.advanced.glass:6, Розовое улучшенное корабельное стекло
warpdrive:hull.advanced.glass:7, Серое улучшенное корабельное стекло
warpdrive:hull.advanced.glass:8, Светло-серое улучшенное корабельное стекло
warpdrive:hull.advanced.glass:9, Бирюзовое улучшенное корабельное стекло
warpdrive:hull.advanced.glass:10, Фиолетовое улучшенное корабельное стекло
warpdrive:hull.advanced.glass:11, Синее улучшенное корабельное стекло
warpdrive:hull.advanced.glass:12, Коричневое улучшенное корабельное стекло
warpdrive:hull.advanced.glass:13, Зеленое улучшенное корабельное стекло
warpdrive:hull.advanced.glass:14, Красное улучшенное корабельное стекло
warpdrive:hull.advanced.glass:15, Черное улучшенное корабельное стекло
warpdrive:hull.advanced.omnipanel:0, White Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:1, Orange Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:2, Magenta Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:3, Light Blue Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:4, Yellow Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:5, Lime Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:6, Pink Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:7, Gray Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:8, Silver Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:9, Cyan Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:10, Purple Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:11, Blue Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:12, Brown Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:13, Green Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:14, Red Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.omnipanel:15, Black Stained Advanced Hull Omnipanel
warpdrive:hull.advanced.stairs_white:0, White Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_white:0, White Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_white:2, White Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_white:6, White Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_white:8, White Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_white:12, White Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_white:13, White Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_white:14, White Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_white:15, White Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_orange:0, Orange Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_orange:0, Orange Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_orange:2, Orange Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_orange:6, Orange Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_orange:8, Orange Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_orange:12, Orange Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_orange:13, Orange Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_orange:14, Orange Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_orange:15, Orange Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_magenta:0, Magenta Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_magenta:0, Magenta Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_magenta:2, Magenta Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_magenta:6, Magenta Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_magenta:8, Magenta Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_magenta:12, Magenta Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_magenta:13, Magenta Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_magenta:14, Magenta Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_magenta:15, Magenta Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_light_blue:0, Light Blue Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_light_blue:0, Light Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_light_blue:2, Light Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_light_blue:6, Light Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_light_blue:8, Light Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_light_blue:12, Light Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_light_blue:13, Light Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_light_blue:14, Light Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_light_blue:15, Light Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_yellow:0, Yellow Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_yellow:0, Yellow Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_yellow:2, Yellow Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_yellow:6, Yellow Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_yellow:8, Yellow Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_yellow:12, Yellow Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_yellow:13, Yellow Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_yellow:14, Yellow Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_yellow:15, Yellow Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_lime:0, Lime Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_lime:0, Lime Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_lime:2, Lime Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_lime:6, Lime Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_lime:8, Lime Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_lime:12, Lime Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_lime:13, Lime Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_lime:14, Lime Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_lime:15, Lime Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_pink:0, Pink Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_pink:0, Pink Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_pink:2, Pink Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_pink:6, Pink Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_pink:8, Pink Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_pink:12, Pink Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_pink:13, Pink Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_pink:14, Pink Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_pink:15, Pink Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_gray:0, Gray Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_gray:0, Gray Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_gray:2, Gray Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_gray:6, Gray Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_gray:8, Gray Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_gray:12, Gray Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_gray:13, Gray Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_gray:14, Gray Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_gray:15, Gray Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_silver:0, Silver Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_silver:0, Silver Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_silver:2, Silver Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_silver:6, Silver Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_silver:8, Silver Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_silver:12, Silver Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_silver:13, Silver Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_silver:14, Silver Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_silver:15, Silver Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_cyan:0, Cyan Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_cyan:0, Cyan Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_cyan:2, Cyan Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_cyan:6, Cyan Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_cyan:8, Cyan Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_cyan:12, Cyan Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_cyan:13, Cyan Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_cyan:14, Cyan Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_cyan:15, Cyan Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_purple:0, Purple Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_purple:0, Purple Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_purple:2, Purple Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_purple:6, Purple Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_purple:8, Purple Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_purple:12, Purple Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_purple:13, Purple Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_purple:14, Purple Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_purple:15, Purple Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_blue:0, Blue Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_blue:0, Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_blue:2, Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_blue:6, Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_blue:8, Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_blue:12, Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_blue:13, Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_blue:14, Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_blue:15, Blue Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_brown:0, Brown Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_brown:0, Brown Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_brown:2, Brown Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_brown:6, Brown Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_brown:8, Brown Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_brown:12, Brown Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_brown:13, Brown Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_brown:14, Brown Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_brown:15, Brown Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_green:0, Green Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_green:0, Green Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_green:2, Green Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_green:6, Green Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_green:8, Green Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_green:12, Green Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_green:13, Green Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_green:14, Green Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_green:15, Green Stained Advanced Hull Slab
warpdrive:hull.advanced.stairs_red:0, Red Stained Advanced Hull Stairs
warpdrive:hull.advanced.slab_red:0, Red Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_red:2, Red Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_red:6, Red Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_red:8, Red Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_red:12, Red Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_red:13, Red Stained Advanced Hull Slab
warpdrive:hull.advanced.slab_red:14, Red Stained Advanced Hull Slab
